date,USSWAP10,JYSW10,ADSWAP10,EUSA10,BPSW10,NDSWAP10,SKSW10,SDSW10
2012/2/2,1.92,0.96,4.58,2.25,2.37,4.09,2.3975,1.83
2012/2/3,2.03,0.98,4.68,2.35,2.45,4.073,2.4625,1.82
2012/2/6,2.02,0.99,4.67,2.3,2.43,4.1475,2.455,1.85
2012/2/7,2.09,1,4.78,2.35,2.49,4.26,2.4625,1.86
2012/2/8,2.1,1.01,4.82,2.39,2.47,4.255,2.502,1.93
2012/2/9,2.12,1.01,4.9,2.42,2.51,4.415,2.5075,1.93
2012/2/10,2.07,0.99,4.77,2.32,2.42,4.31,2.44,1.91
2012/2/13,2.06,1,4.8,2.33,2.43,4.345,2.455,1.93
2012/2/14,2.02,0.97,4.76,2.3,2.39,4.3125,2.4425,1.935
2012/2/15,2.01,0.97,4.75,2.28,2.37,4.315,2.4275,1.93
2012/2/16,2.06,0.96,4.79,2.33,2.44,4.318,2.4325,1.925
2012/2/17,2.08,0.97,4.85,2.33,2.48,4.3775,2.4813,1.945
2012/2/20,2.07,0.97,4.9,2.36,2.52,4.51,2.54,1.935
2012/2/21,2.15,0.98,4.87,2.36,2.52,4.4725,2.5425,1.94575
2012/2/22,2.09,1,4.84,2.32,2.43,4.433,2.5175,1.9913
2012/2/23,2.09,1,4.87,2.3,2.42,4.485,2.525,2.018
2012/2/24,2.08,1,4.87,2.29,2.39,4.503,2.5375,2.005
2012/2/27,2.03,1,4.86,2.25,2.34,4.47,2.518,1.993
2012/2/28,2.04,0.99,4.82,2.26,2.34,4.45,2.537,1.98
2012/2/29,2.06,0.99,4.81,2.26,2.38,4.465,2.565,1.97
2012/3/1,2.11,1,4.9,2.27,2.44,4.535,2.5625,1.98
2012/3/2,2.06,1.01,4.89,2.24,2.37,4.5,2.4875,2.005
2012/3/5,2.09,1.01,4.87,2.25,2.41,4.46,2.475,1.9613
2012/3/6,2.03,1,4.82,2.25,2.36,4.36,2.4225,1.963
2012/3/7,2.06,1,4.81,2.25,2.38,4.3,2.397,1.97
2012/3/8,2.09,1.01,4.84,2.25,2.38,4.375,2.4005,1.993
2012/3/9,2.11,1.01,4.84,2.25,2.39,4.393,2.418,1.995
2012/3/12,2.1,1.01,4.77,2.24,2.34,4.363,2.405,1.995
2012/3/13,2.19,1.01,4.84,2.3,2.4,4.4025,2.489,2.048
2012/3/14,2.32,1.07,4.95,2.37,2.56,4.5275,2.557,2.18
2012/3/15,2.34,1.09,5.04,2.38,2.56,4.5925,2.59,2.255
2012/3/16,2.36,1.11,5.05,2.44,2.64,4.553,2.7225,2.25
2012/3/19,2.45,1.07,5.05,2.45,2.64,4.618,2.706,2.2
2012/3/20,2.44,1.07,5.05,2.42,2.63,4.635,2.72,2.23
2012/3/21,2.37,1.08,5.07,2.37,2.57,4.64,2.675,2.255
2012/3/22,2.35,1.07,5,2.35,2.54,4.605,2.619,2.175
2012/3/23,2.31,1.07,4.95,2.31,2.49,4.565,2.59,2.1925
2012/3/26,2.32,1.06,4.98,2.37,2.53,4.575,2.6525,2.17
2012/3/27,2.24,1.06,4.97,2.33,2.48,4.57,2.6475,2.155
2012/3/28,2.27,1.04,4.9,2.31,2.44,4.53,2.6575,2.13
2012/3/29,2.23,1.04,4.81,2.3,2.44,4.478,2.6425,2.1175
2012/3/30,2.29,1.04,4.75,2.31,2.44,4.438,2.6425,2.14
2012/4/2,2.27,1.05,4.77,2.29,2.47,4.485,2.66,2.19
2012/4/3,2.39,1.07,4.85,2.34,2.42,4.458,2.6475,2.205
2012/4/4,2.32,1.06,4.72,2.29,2.44,4.475,2.616,2.218
2012/4/5,2.29,1.05,4.72,2.25,2.4,4.455,2.5375,2.193
2012/4/6,2.15,1.03,4.72,2.26,2.4,4.455,2.5375,2.193
2012/4/9,2.14,0.99,4.73,2.26,2.4,4.42,2.5375,2.085
2012/4/10,2.1,0.98,4.55,2.2,2.29,4.3275,2.44,2.095
2012/4/11,2.14,0.98,4.66,2.24,2.34,4.295,2.5075,2.113
2012/4/12,2.16,0.97,4.67,2.24,2.38,4.35,2.5125,2.123
2012/4/13,2.1,0.95,4.57,2.2,2.34,4.335,2.4775,2.115
2012/4/16,2.09,0.95,4.59,2.22,2.34,4.2625,2.47,2.1
2012/4/17,2.11,0.96,4.63,2.23,2.4,4.265,2.498,2.105
2012/4/18,2.09,0.96,4.6,2.2,2.43,4.32,2.54,2.1088
2012/4/19,2.08,0.96,4.58,2.2,2.45,4.285,2.5075,2.105
2012/4/20,2.08,0.96,4.6,2.22,2.47,4.265,2.507,2.085
2012/4/23,2.06,0.93,4.5,2.22,2.44,4.245,2.4495,2.0225
2012/4/24,2.1,0.96,4.52,2.26,2.44,4.16,2.5075,2.03
2012/4/25,2.11,0.96,4.51,2.26,2.45,4.16,2.5475,2.065
2012/4/26,2.07,0.94,4.5,2.24,2.41,4.14,2.5425,2.05
2012/4/27,2.07,0.92,4.5,2.22,2.46,4.1225,2.5275,2.04125
2012/4/30,2.04,0.92,4.46,2.19,2.43,4.1625,2.525,2.035
2012/5/1,2.07,0.92,4.4,2.18,2.43,4.1125,2.52,2.035
2012/5/2,2.06,0.92,4.37,2.12,2.4,4.105,2.44,2.025
2012/5/3,2.06,0.92,4.33,2.1,2.4,4.033,2.43,2.03
2012/5/4,2.02,0.92,4.25,2.06,2.36,4.03,2.4075,2.033
2012/5/7,2.01,0.9,4.21,2.08,2.36,3.925,2.3775,1.9975
2012/5/8,1.99,0.91,4.18,2.06,2.32,3.9225,2.385,1.985
2012/5/9,1.99,0.89,4.14,2.07,2.31,3.9,2.3275,1.9738
2012/5/10,2.01,0.91,4.2,2.03,2.37,3.895,2.3025,1.993
2012/5/11,1.99,0.89,4.17,2.02,2.34,3.96,2.265,1.985
2012/5/14,1.93,0.88,4.06,1.95,2.27,3.935,2.2075,1.95
2012/5/15,1.92,0.89,4.09,1.96,2.27,3.805,2.2275,1.955
2012/5/16,1.9,0.87,4.08,1.97,2.25,3.8,2.23,1.92
2012/5/17,1.84,0.88,4.01,1.94,2.22,3.855,2.23,1.945
2012/5/18,1.85,0.85,3.99,1.95,2.2,3.6675,2.2075,1.91
2012/5/21,1.87,0.87,4.08,1.99,2.23,3.745,2.2625,1.938
2012/5/22,1.9,0.89,4.07,1.94,2.24,3.78,2.3125,1.96
2012/5/23,1.88,0.88,4.06,1.91,2.16,3.76,2.2675,1.95
2012/5/24,1.92,0.89,4.11,1.87,2.16,3.7625,2.245,1.955
2012/5/25,1.89,0.91,4.09,1.85,2.15,3.78,2.2175,1.953
2012/5/28,1.89,0.89,4.1,1.85,2.17,3.835,2.19,1.955
2012/5/29,1.89,0.86,4.07,1.86,2.19,3.808,2.205,1.958
2012/5/30,1.79,0.86,3.89,1.71,2.09,3.8,2.14,1.94
2012/5/31,1.74,0.84,3.84,1.68,2.03,3.68,2.0885,1.87
2012/6/1,1.67,0.81,3.8,1.64,2.01,3.588,2.0225,1.688
2012/6/4,1.74,0.83,3.82,1.68,2.01,3.588,2.0025,1.715
2012/6/5,1.77,0.86,3.9,1.68,2.01,3.64,1.988,1.75
2012/6/6,1.83,0.87,4,1.79,2.12,3.71,2.002,1.818
2012/6/7,1.82,0.88,4.05,1.84,2.16,3.735,2.3075,1.82
2012/6/8,1.83,0.85,4.04,1.81,2.08,3.71,2.265,1.77
2012/6/11,1.78,0.86,3.98,1.77,2.09,3.78,2.2975,1.8
2012/6/12,1.83,0.85,4,1.93,2.12,3.74,2.352,1.765
2012/6/13,1.76,0.86,3.91,1.93,2.18,3.753,2.422,1.79
2012/6/14,1.8,0.86,3.92,1.98,2.09,3.678,2.4375,1.788
2012/6/15,1.73,0.86,3.86,1.88,1.97,3.725,2.3925,1.805
2012/6/18,1.73,0.84,3.86,1.87,1.94,3.74,2.3475,1.82
2012/6/19,1.78,0.82,3.95,1.97,2.01,3.74,2.3675,1.8625
2012/6/20,1.81,0.83,4.03,2.02,2.09,3.8,2.375,1.89
2012/6/21,1.78,0.83,3.93,1.92,2.03,3.81,2.33,1.91
2012/6/22,1.81,0.84,4.01,1.96,2.07,3.8425,2.33,1.88
2012/6/25,1.74,0.84,3.88,1.89,2.02,3.795,2.2275,1.87
2012/6/26,1.76,0.84,3.9,1.94,2.04,3.735,2.295,1.87
2012/6/27,1.75,0.82,3.9,1.95,2.03,3.73,2.3675,1.87
2012/6/28,1.71,0.82,3.89,1.95,2.01,3.7225,2.343,1.85
2012/6/29,1.77,0.84,3.99,1.98,2.11,3.81,2.3955,1.88
2012/7/2,1.74,0.83,3.94,1.94,2.06,3.89,2.3425,1.878
2012/7/3,1.77,0.83,4.01,1.94,2.11,3.9,2.335,1.85
2012/7/4,1.77,0.83,4.01,1.9,2.08,3.8875,2.305,1.83
2012/7/5,1.75,0.83,3.99,1.84,2.01,3.8425,2.2225,1.77
2012/7/6,1.7,0.81,3.92,1.81,1.96,3.8,2.1475,1.773
2012/7/9,1.65,0.79,3.9,1.83,1.96,3.72,2.1475,1.74
2012/7/10,1.64,0.8,3.9,1.81,1.96,3.728,2.1525,1.728
2012/7/11,1.64,0.79,3.89,1.79,1.95,3.7375,2.1425,1.7
2012/7/12,1.6,0.77,3.78,1.76,1.91,3.6775,2.1365,1.63
2012/7/13,1.62,0.77,3.78,1.78,1.93,3.638,2.1375,1.5925
2012/7/16,1.62,0.77,3.77,1.78,1.89,3.6625,2.1125,1.63
2012/7/17,1.66,0.77,3.82,1.77,1.9,3.665,2.14,1.615
2012/7/18,1.63,0.75,3.81,1.74,1.87,3.6625,2.1075,1.612
2012/7/19,1.64,0.74,3.81,1.75,1.92,3.6525,2.1125,1.613
2012/7/20,1.59,0.75,3.74,1.7,1.89,3.645,2.08,1.593
2012/7/23,1.56,0.72,3.67,1.71,1.89,3.57,2.067,1.51
2012/7/24,1.53,0.74,3.68,1.74,1.89,3.555,2.1025,1.558
2012/7/25,1.54,0.73,3.69,1.76,1.89,3.54,2.1325,1.58
2012/7/26,1.57,0.73,3.73,1.82,1.92,3.51,2.2025,1.565
2012/7/27,1.67,0.75,3.84,1.89,1.98,3.635,2.27,1.635
2012/7/30,1.62,0.77,3.83,1.84,1.98,3.73,2.3275,1.703
2012/7/31,1.59,0.78,3.82,1.77,1.92,3.705,2.2725,1.68
2012/8/1,1.66,0.77,3.89,1.83,1.96,3.76,2.3,1.665
2012/8/2,1.64,0.76,3.83,1.74,1.91,3.78,2.2225,1.703
2012/8/3,1.71,0.76,3.94,1.89,2,3.755,2.3025,1.693
2012/8/6,1.71,0.75,3.98,1.85,1.93,3.84,2.315,1.713
2012/8/7,1.77,0.81,4.12,1.91,2,3.863,2.3575,1.6925
2012/8/8,1.79,0.8,4.08,1.87,1.98,3.875,2.2965,1.69
2012/8/9,1.8,0.81,4.08,1.84,2.03,3.855,2.3365,1.69
2012/8/10,1.77,0.8,4.04,1.81,1.97,3.8,2.2875,1.663
2012/8/13,1.77,0.79,4.08,1.82,1.99,3.805,2.2765,1.6613
2012/8/14,1.84,0.8,4.12,1.86,2.03,3.865,2.3025,1.72
2012/8/15,1.93,0.84,4.19,1.93,2.09,3.915,2.3325,1.77
2012/8/16,1.95,0.86,4.21,1.91,2.1,3.98,2.325,1.805
2012/8/17,1.92,0.84,4.16,1.87,2.07,3.965,2.3375,1.793
2012/8/20,1.92,0.86,4.18,1.86,2.07,3.95,2.33,1.793
2012/8/21,1.91,0.85,4.18,1.86,2.11,3.94,2.3475,1.795
2012/8/22,1.8,0.84,4.05,1.81,2.05,3.86,2.2985,1.768
2012/8/23,1.79,0.84,4.06,1.76,1.99,3.865,2.2555,1.735
2012/8/24,1.79,0.82,4.05,1.74,1.95,3.885,2.2575,1.7075
2012/8/27,1.75,0.83,3.99,1.74,1.96,3.8625,2.265,1.71875
2012/8/28,1.73,0.82,4.01,1.73,1.91,3.8205,2.2165,1.708
2012/8/29,1.75,0.82,3.95,1.73,1.92,3.79,2.2325,1.7
2012/8/30,1.73,0.82,3.87,1.7,1.87,3.745,2.205,1.73
2012/8/31,1.66,0.81,3.82,1.71,1.88,3.77,2.2325,1.71
2012/9/3,1.66,0.8,3.84,1.73,1.88,3.7075,2.2025,1.68
2012/9/4,1.68,0.8,3.89,1.74,1.87,3.745,2.1825,1.715
2012/9/5,1.69,0.79,3.82,1.77,1.86,3.69,2.1795,1.705
2012/9/6,1.78,0.81,3.93,1.84,1.92,3.775,2.2175,1.73
2012/9/7,1.78,0.8,3.89,1.85,1.9,3.825,2.1725,1.785
2012/9/10,1.76,0.8,3.87,1.79,1.93,3.755,2.1855,1.74325
2012/9/11,1.8,0.79,3.89,1.82,1.92,3.7875,2.1725,1.805
2012/9/12,1.85,0.8,3.93,1.89,2,3.8,2.2225,1.83
2012/9/13,1.79,0.82,3.89,1.84,1.97,3.755,2.1715,1.81
2012/9/14,1.9,0.8,4.04,1.94,2.08,3.843,2.2525,1.96
2012/9/17,1.88,0.8,4.02,1.92,2.05,3.925,2.2575,1.965
2012/9/18,1.84,0.83,3.99,1.88,2,3.9,2.2225,1.9225
2012/9/19,1.79,0.82,3.92,1.86,1.96,3.88,2.1975,1.925
2012/9/20,1.77,0.8,3.85,1.82,1.91,3.805,2.1575,1.86
2012/9/21,1.77,0.8,3.83,1.79,1.93,3.815,2.1655,1.885
2012/9/24,1.73,0.79,3.76,1.78,1.91,3.73,2.145,1.828
2012/9/25,1.7,0.79,3.69,1.76,1.91,3.688,2.1575,1.82
2012/9/26,1.67,0.78,3.67,1.74,1.86,3.6675,2.113,1.82
2012/9/27,1.71,0.78,3.74,1.75,1.9,3.68,2.122,1.835
2012/9/28,1.7,0.78,3.69,1.75,1.86,3.68,2.1125,1.843
2012/10/1,1.7,0.78,3.68,1.74,1.87,3.645,2.1375,1.85
2012/10/2,1.7,0.77,3.61,1.75,1.86,3.585,2.1025,1.8375
2012/10/3,1.68,0.78,3.56,1.74,1.85,3.53,2.0665,1.83
2012/10/4,1.75,0.78,3.62,1.76,1.85,3.63,2.0675,1.84
2012/10/5,1.81,0.8,3.66,1.8,1.89,3.6425,2.1025,1.845
2012/10/8,1.81,0.81,3.65,1.76,1.86,3.655,2.065,1.875
2012/10/9,1.77,0.78,3.65,1.75,1.85,3.6625,2.0725,1.845
2012/10/10,1.73,0.78,3.6,1.74,1.89,3.6425,2.075,1.85
2012/10/11,1.72,0.76,3.58,1.74,1.87,3.615,2.06,1.81
2012/10/12,1.71,0.77,3.55,1.74,1.83,3.608,2.0355,1.78875
2012/10/15,1.72,0.76,3.55,1.77,1.87,3.57,2.0525,1.785
2012/10/16,1.76,0.76,3.63,1.81,1.92,3.57,2.0895,1.785
2012/10/17,1.85,0.78,3.72,1.89,2.01,3.655,2.15,1.7813
2012/10/18,1.86,0.8,3.77,1.86,2,3.6725,2.175,1.8
2012/10/19,1.8,0.79,3.72,1.82,1.97,3.6775,2.1825,1.8
2012/10/22,1.85,0.8,3.76,1.86,2,3.685,2.183,1.79
2012/10/23,1.8,0.79,3.69,1.84,1.93,3.685,2.1425,1.7925
2012/10/24,1.82,0.78,3.79,1.83,1.95,3.735,2.094,1.79
2012/10/25,1.87,0.8,3.83,1.85,2,3.79,2.11,1.83
2012/10/26,1.79,0.79,3.78,1.8,1.96,3.763,2.0675,1.83
2012/10/29,1.76,0.77,3.73,1.78,1.9,3.7025,2.04,1.79
2012/10/30,1.76,0.77,3.74,1.78,1.93,3.67,2.0595,1.783
2012/10/31,1.74,0.78,3.74,1.77,1.94,3.69,2.08,1.82
2012/11/1,1.77,0.79,3.73,1.78,1.97,3.73,2.055,1.795
2012/11/2,1.75,0.79,3.79,1.76,1.95,3.7448,2.04,1.803
2012/11/5,1.72,0.78,3.75,1.75,1.92,3.718,2.015,1.815
2012/11/6,1.79,0.77,3.86,1.78,1.92,3.775,2.0475,1.818
2012/11/7,1.69,0.76,3.73,1.7,1.87,3.67,2.0055,1.815
2012/11/8,1.63,0.75,3.73,1.68,1.87,3.615,2.008,1.775
2012/11/9,1.65,0.74,3.7,1.66,1.85,3.663,1.9975,1.733
2012/11/12,1.65,0.74,3.74,1.67,1.83,3.6525,2,1.745
2012/11/13,1.64,0.74,3.72,1.64,1.82,3.61,2.006,1.74
2012/11/14,1.63,0.76,3.69,1.64,1.85,3.598,2.0185,1.755
2012/11/15,1.64,0.74,3.7,1.66,1.83,3.61,2.025,1.728
2012/11/16,1.63,0.74,3.7,1.66,1.83,3.6175,2.01,1.71
2012/11/19,1.66,0.75,3.82,1.68,1.86,3.6875,2.0215,1.73
2012/11/20,1.71,0.75,3.84,1.73,1.93,3.72,2.0555,1.72
2012/11/21,1.72,0.76,3.85,1.73,1.94,3.725,2.0875,1.74
2012/11/22,1.71,0.77,3.92,1.73,1.93,3.7575,2.1065,1.753
2012/11/23,1.73,0.77,3.91,1.75,1.93,3.768,2.12,1.758
2012/11/26,1.7,0.76,3.86,1.73,1.93,3.738,2.085,1.75
2012/11/27,1.67,0.75,3.87,1.72,1.94,3.735,2.0875,1.763
2012/11/28,1.67,0.74,3.81,1.67,1.87,3.69,2.043,1.738
2012/11/29,1.66,0.74,3.76,1.68,1.86,3.655,2.0625,1.735
2012/11/30,1.66,0.74,3.77,1.67,1.88,3.68,2.0665,1.733
2012/12/3,1.67,0.76,3.81,1.69,1.92,3.6675,2.1,1.7325
2012/12/4,1.65,0.73,3.81,1.68,1.9,3.678,2.0875,1.745
2012/12/5,1.64,0.72,3.77,1.64,1.86,3.71,2.0385,1.735
2012/12/6,1.64,0.7,3.76,1.59,1.82,3.718,2.0225,1.72
2012/12/7,1.68,0.71,3.78,1.58,1.82,3.7375,2,1.7
2012/12/10,1.67,0.69,3.76,1.58,1.85,3.735,1.998,1.708
2012/12/11,1.7,0.69,3.81,1.59,1.88,3.7175,2.01,1.705
2012/12/12,1.74,0.7,3.88,1.62,1.89,3.81,1.995,1.71
2012/12/13,1.78,0.73,3.92,1.61,1.9,3.8375,1.9975,1.75
2012/12/14,1.76,0.74,3.9,1.62,1.9,3.845,2.0185,1.783
2012/12/17,1.82,0.76,3.92,1.63,1.91,3.815,2.023,1.795
2012/12/18,1.87,0.81,3.94,1.66,1.95,3.8025,2.0425,1.82
2012/12/19,1.85,0.8,3.92,1.66,1.97,3.795,2.0875,1.8275
2012/12/20,1.85,0.82,3.9,1.64,1.96,3.83,2.095,1.81
2012/12/21,1.82,0.79,3.84,1.61,1.91,3.805,2.0875,1.79
2012/12/24,1.84,0.79,3.87,1.61,1.92,3.805,2.09,1.78
2012/12/25,1.83,0.8,3.87,1.61,1.92,3.805,2.09,1.78
2012/12/26,1.81,0.83,3.84,1.61,1.92,3.805,2.09,1.813
2012/12/27,1.8,0.85,3.85,1.57,1.85,3.793,2.0625,1.82
2012/12/28,1.76,0.84,3.82,1.58,1.87,3.7925,2.0315,1.79
2012/12/31,1.82,0.84,3.83,1.57,1.86,3.7675,2.033,1.768
2013/1/1,1.82,0.84,3.88,1.57,1.86,3.793,2.033,1.768
2013/1/2,1.88,0.84,3.98,1.66,1.99,3.8575,2.113,1.825
2013/1/3,1.95,0.84,3.98,1.73,2.08,3.92,2.1425,1.83
2013/1/4,1.93,0.9,4,1.75,2.12,3.9175,2.195,1.915
2013/1/7,1.93,0.87,3.98,1.72,2.09,3.9075,2.19,1.92
2013/1/8,1.89,0.85,3.95,1.69,2.04,3.88,2.1355,1.89
2013/1/9,1.89,0.84,3.93,1.68,2.05,3.848,2.13,1.88
2013/1/10,1.92,0.85,4.02,1.77,2.11,3.925,2.195,1.865
2013/1/11,1.9,0.82,4.02,1.78,2.1,3.9,2.2375,1.89
2013/1/14,1.88,0.82,3.98,1.79,2.05,3.925,2.205,1.8625
2013/1/15,1.87,0.77,3.98,1.76,2.04,3.91,2.195,1.83
2013/1/16,1.85,0.73,3.91,1.73,2.02,3.863,2.19,1.81
2013/1/17,1.93,0.76,3.93,1.79,2.06,3.85,2.245,1.82
2013/1/18,1.9,0.77,3.88,1.74,2.04,3.893,2.25,1.823
2013/1/21,1.89,0.74,3.91,1.75,2.08,3.89,2.2625,1.83
2013/1/22,1.9,0.75,3.89,1.76,2.05,3.893,2.2475,1.84
2013/1/23,1.88,0.74,3.81,1.74,2.02,3.868,2.2175,1.818
2013/1/24,1.91,0.75,3.85,1.76,2.03,3.8475,2.225,1.83
2013/1/25,2.01,0.76,3.91,1.83,2.07,3.87,2.293,1.86
2013/1/28,2.02,0.77,3.95,1.87,2.11,3.9575,2.347,1.925
2013/1/29,2.06,0.8,4.04,1.88,2.08,3.995,2.355,1.928
2013/1/30,2.07,0.83,3.99,1.9,2.12,4.0025,2.4225,1.9925
2013/1/31,2.06,0.79,4,1.91,2.11,3.9775,2.415,1.955
2013/2/1,2.1,0.82,4.03,1.94,2.1,3.9975,2.4325,1.99
2013/2/4,2.05,0.85,4.05,1.86,2.11,4.0525,2.435,2.033
2013/2/5,2.09,0.84,4.09,1.89,2.13,4.0425,2.4375,1.978
2013/2/6,2.05,0.82,4.06,1.88,2.11,4.013,2.425,1.9875
2013/2/7,2.04,0.81,4.05,1.86,2.12,3.995,2.403,1.99
2013/2/8,2.03,0.79,4.01,1.84,2.11,4.005,2.4175,1.975
2013/2/11,2.05,0.79,3.98,1.85,2.1,4.0125,2.4175,1.975
2013/2/12,2.07,0.79,4.02,1.88,2.13,4.048,2.455,1.975
2013/2/13,2.12,0.8,4.09,1.93,2.21,4.115,2.525,2.005
2013/2/14,2.07,0.82,4.06,1.88,2.19,4.185,2.465,2.045
2013/2/15,2.07,0.79,4.04,1.88,2.19,4.17,2.4355,1.998
2013/2/18,2.07,0.8,4.07,1.88,2.19,4.2,2.446,2.005
2013/2/19,2.1,0.79,4.11,1.89,2.17,4.225,2.4585,1.99
2013/2/20,2.09,0.8,4.07,1.9,2.2,4.14,2.48,2.0025
2013/2/21,2.05,0.79,4.04,1.86,2.12,4.135,2.422,1.9625
2013/2/22,2.04,0.78,4.04,1.84,2.12,4.1475,2.411,1.9425
2013/2/25,1.94,0.77,3.97,1.77,2.07,4.05,2.446,1.945
2013/2/26,1.97,0.76,3.97,1.78,2,4.04,2.365,1.8725
2013/2/27,1.99,0.74,3.95,1.78,2,4.025,2.338,1.85
2013/2/28,1.97,0.74,3.95,1.75,2.03,4.0725,2.363,1.86
2013/3/1,1.94,0.72,3.93,1.71,1.98,4.045,2.375,1.855
2013/3/4,1.96,0.71,3.97,1.72,2,4.055,2.3885,1.84
2013/3/5,1.98,0.74,4.02,1.74,2.03,4.08,2.4605,1.87
2013/3/6,2.02,0.75,4.03,1.74,2.03,4.1025,2.4635,1.9
2013/3/7,2.08,0.76,4.13,1.77,2.08,4.155,2.4325,1.9
2013/3/8,2.13,0.76,4.2,1.78,2.11,4.1575,2.465,1.935
2013/3/11,2.14,0.78,4.19,1.79,2.08,4.215,2.4305,1.965
2013/3/12,2.1,0.75,4.17,1.75,2.04,4.1625,2.4155,1.935
2013/3/13,2.1,0.75,4.19,1.75,2.05,4.125,2.4005,1.9325
2013/3/14,2.12,0.74,4.28,1.75,2.06,4.1825,2.415,1.95
2013/3/15,2.08,0.72,4.22,1.73,2.02,4.138,2.3885,1.945
2013/3/18,2.06,0.72,4.17,1.69,1.98,4.05,2.3515,1.9
2013/3/19,2.02,0.71,4.15,1.67,1.93,4.08,2.3755,1.893
2013/3/20,2.08,0.72,4.2,1.7,1.94,4.0875,2.376,1.885
2013/3/21,2.04,0.7,4.17,1.67,1.95,4.13,2.3235,1.895
2013/3/22,2.06,0.7,4.16,1.69,1.96,4.115,2.3155,1.885
2013/3/25,2.06,0.67,4.16,1.66,1.92,4.1,2.305,1.9075
2013/3/26,2.07,0.65,4.17,1.67,1.9,4.07,2.3025,1.91
2013/3/27,2,0.63,4.12,1.66,1.87,3.93,2.299,1.884
2013/3/28,2.01,0.65,4.04,1.67,1.9,3.955,2.3075,1.835
2013/3/29,2.01,0.69,4.04,1.67,1.91,3.955,2.305,1.835
2013/4/1,1.99,0.67,4.04,1.67,1.91,3.96,2.305,1.851
2013/4/2,2.02,0.67,4.08,1.66,1.91,3.9825,2.3435,1.78
2013/4/3,1.97,0.67,4.03,1.64,1.89,4.0025,2.3285,1.788
2013/4/4,1.93,0.59,4.05,1.59,1.86,3.985,2.2585,1.722
2013/4/5,1.89,0.63,3.97,1.57,1.8,3.935,2.2105,1.71
2013/4/8,1.93,0.69,4.01,1.6,1.84,3.9275,2.2305,1.7
2013/4/9,1.93,0.71,4,1.62,1.87,3.935,2.2035,1.72
2013/4/10,1.97,0.8,4.05,1.64,1.89,3.9325,2.233,1.7405
2013/4/11,1.96,0.74,3.97,1.63,1.89,3.95,2.2255,1.7505
2013/4/12,1.9,0.81,3.94,1.59,1.85,3.9275,2.1955,1.7075
2013/4/15,1.85,0.82,3.87,1.56,1.83,3.8675,2.1755,1.705
2013/4/16,1.9,0.79,3.95,1.59,1.85,3.9075,2.1985,1.695
2013/4/17,1.86,0.75,3.92,1.56,1.83,3.905,2.1335,1.685
2013/4/18,1.85,0.73,3.87,1.54,1.82,3.8675,2.0885,1.6775
2013/4/19,1.87,0.73,3.9,1.56,1.82,3.8775,2.108,1.7155
2013/4/22,1.87,0.75,3.89,1.54,1.81,3.8875,2.0885,1.72
2013/4/23,1.89,0.72,3.87,1.52,1.84,3.835,2.0605,1.6605
2013/4/24,1.88,0.74,3.88,1.51,1.83,3.81,2.0685,1.6855
2013/4/25,1.88,0.74,3.86,1.5,1.85,3.835,2.066,1.6925
2013/4/26,1.84,0.74,3.81,1.49,1.82,3.8475,2.0605,1.6755
2013/4/29,1.84,0.74,3.81,1.47,1.8,3.82,2.0605,1.6575
2013/4/30,1.85,0.75,3.8,1.48,1.83,3.8,2.0635,1.633
2013/5/1,1.82,0.73,3.76,1.47,1.79,3.8,2.0635,1.6325
2013/5/2,1.81,0.69,3.72,1.44,1.78,3.765,2.0435,1.64
2013/5/3,1.92,0.69,3.77,1.53,1.87,3.74,2.1105,1.6445
2013/5/6,1.94,0.69,3.77,1.55,1.87,3.805,2.1515,1.7025
